Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17
-135.965,-55.955,-200.009,89.474,-119.859,105.503,52.629,24.7,-87.788,1.458,205.175,-81.444,-164.416,21.789,-51.156,-210.721,95.654,-118.096
-107.249,-25.534,-198.56,49.146,-175.585,52.086,64.521,21.589,-77.59,19.479,192.858,-52.398,-174.557,26.123,-25.444,-202.1,95.908,-101.799
-157.889,48.803,-198.608,58.259,-162.738,51.704,57.987,11.215,-78.375,-19.07,184.903,18.365,-162.715,29.117,2.339,-195.578,96.82,-167.002
-106.223,-6.26,-199.855,9.247,-142.835,82.752,26.899,11.63,-90.342,-10.818,190.613,-41.63,-151.704,27.903,-64.708,-211.882,98.822,-90.553
-128.53,-8.897,-199.737,-1.075,-165.131,72.048,35.938,18.295,-83.488,-26.185,190.373,-94.002,-173.673,32.552,-8.05,-190.894,100.433,-125.297
-133.881,-30.822,-198.875,79.562,-142.703,49.607,32.803,-7.538,-78.677,-27.953,201.361,-52.481,-161.224,33.261,-47.586,-184.223,94.572,-145.426
-151.268,-28.221,-198.78,49.863,-180.773,53.038,71.463,35.731,-87.48,65.506,204.394,-72.427,-151.439,20.036,-4.12,-186.021,96.417,-150.509
-131.888,-69.264,-199.797,51.787,-144.574,86.927,54.493,26.0,-74.638,-14.985,196.503,-53.174,-175.897,35.498,-1.911,-179.447,100.521,-129.181
-138.029,-64.001,-199.362,103.017,-157.838,70.736,56.151,50.01,-81.489,-54.898,191.307,-80.829,-173.504,26.992,-80.723,-257.459,91.871,-179.162
-110.955,36.263,-198.523,34.471,-168.22,94.141,42.222,40.028,-86.938,25.397,192.251,-157.117,-162.551,17.75,-45.251,-217.673,96.645,-171.526
-122.339,-27.879,-199.988,163.729,-122.826,73.278,46.263,35.48,-84.227,-27.979,204.436,-96.914,-160.956,42.169,29.13,-188.45,93.838,-109.101
-135.45,-26.045,-199.006,-5.074,-154.15,53.716,35.111,17.503,-87.255,16.252,182.331,-64.174,-179.38,26.809,-37.758,-212.938,91.364,-97.063
-124.711,-25.904,-199.248,58.983,-142.998,58.95,33.707,26.519,-93.357,1.889,184.35,-115.613,-173.411,31.0,-38.959,-210.63,85.608,-113.491
-116.489,-31.493,-199.186,69.708,-164.778,83.887,55.703,38.345,-93.304,1.233,174.647,-115.926,-151.019,27.306,2.059,-222.018,86.435,-125.707
-113.663,-49.037,-199.533,26.64,-157.001,68.383,41.82,35.96,-89.928,7.458,210.123,-153.895,-177.732,20.546,17.455,-217.286,105.837,-157.379
-135.465,10.04,-199.008,51.497,-173.729,68.629,34.091,31.155,-93.36,-31.265,215.409,-67.335,-177.401,19.729,-24.406,-191.652,88.007,-138.992
-131.605,-16.249,-199.235,90.464,-155.955,73.596,34.336,6.253,-78.148,-39.706,174.407,-40.469,-172.694,31.47,-0.596,-170.575,97.989,-105.839
-145.726,-1.094,-200.682,121.263,-164.301,55.523,56.693,9.611,-70.851,3.835,197.618,-56.127,-161.946,40.69,-7.077,-229.622,83.37,-114.466
-98.602,-23.504,-199.782,25.075,-163.554,90.455,46.237,10.703,-84.383,-35.919,222.844,-50.108,-165.913,28.83,-85.411,-183.264,93.725,-113.036
-124.419,-122.312,-199.237,78.428,-142.241,62.549,50.968,28.282,-89.243,-28.737,188.984,-22.895,-175.414,22.739,-40.075,-207.651,94.873,-86.012
-137.106,22.43,-200.033,71.713,-178.498,63.697,49.025,-12.474,-88.566,-11.134,171.099,-175.02,-165.431,35.536,59.077,-242.406,96.239,-145.666
-122.056,-56.14,-199.905,76.13,-151.852,102.708,26.175,4.865,-88.664,-2.725,192.23,-122.021,-187.065,15.766,1.133,-205.424,86.715,-170.943
-115.221,-22.065,-200.322,128.019,-136.3,100.056,28.736,7.553,-86.642,17.387,194.152,-159.061,-166.487,31.297,-31.458,-225.942,95.762,-123.63
-135.919,-11.005,-199.857,40.8,-146.275,77.965,47.163,-0.028,-84.056,-19.187,213.314,57.147,-167.398,29.868,-22.489,-210.889,88.797,-167.61
-132.826,-74.329,-199.769,77.295,-143.71,93.478,48.932,4.238,-89.25,-42.174,193.471,-54.111,-168.614,18.406,6.537,-191.135,87.662,-125.311
-112.52,-14.449,-198.413,59.035,-126.98,103.594,50.748,-1.954,-85.986,13.53,180.941,-99.161,-172.863,22.749,5.79,-233.145,98.108,-69.897
-105.596,-7.293,-199.188,71.89,-147.371,75.371,37.741,-0.421,-85.865,-31.743,201.24,-83.774,-168.318,26.067,6.386,-232.386,94.553,-117.48
-129.049,-36.954,-199.097,71.068,-181.264,51.168,41.392,-8.406,-80.913,36.652,198.115,-73.547,-171.431,21.975,-103.003,-210.176,100.119,-123.593
-136.639,2.289,-198.98,45.556,-154.544,98.918,31.531,5.228,-88.954,-15.024,196.046,-83.422,-155.969,28.956,-48.182,-218.754,92.512,-139.081
-122.411,-25.092,-199.133,-7.175,-156.042,70.15,40.762,26.174,-86.093,41.889,191.985,-55.597,-164.205,28.116,-20.984,-178.407,91.157,-92.563
-139.341,-3.678,-198.974,69.453,-155.739,78.978,31.013,19.517,-77.464,-4.887,176.392,-32.92,-159.986,29.086,-91.771,-156.635,100.763,-75.901
-123.31,-38.724,-198.485,143.956,-180.694,77.074,35.12,30.433,-78.341,-34.83,187.019,-80.244,-158.709,31.313,-76.257,-196.885,98.127,-105.977
-128.176,-38.526,-199.73,8.683,-155.367,51.873,43.684,27.509,-85.486,42.762,182.036,-81.341,-163.101,31.902,-35.268,-166.896,92.312,-196.234
-135.698,-36.1,-198.903,24.201,-163.496,41.607,44.074,41.648,-81.45,0.924,202.058,-19.496,-154.248,26.629,-55.06,-214.723,96.011,-152.066
-152.561,-24.937,-200.422,35.427,-156.381,75.282,62.62,11.408,-92.61,-20.149,208.542,-77.141,-159.048,34.931,-90.469,-172.814,93.566,-78.288
-133.268,-45.238,-200.482,3.865,-169.322,67.438,36.41,35.797,-84.339,10.923,189.1,-45.206,-168.667,1.59,24.052,-199.435,105.224,-141.61
-159.303,4.726,-200.173,45.493,-156.184,73.311,45.634,29.616,-86.363,-17.188,190.631,-53.867,-166.626,24.521,2.85,-244.029,96.341,-74.394
-114.427,-17.496,-198.991,83.647,-134.452,81.065,53.38,19.969,-87.916,-8.506,178.917,-56.145,-178.248,34.062,-10.719,-166.879,87.697,-138.441
-117.198,-70.156,-198.898,64.3,-179.395,53.774,43.265,15.923,-83.905,-12.344,189.92,-88.091,-182.523,21.577,-65.179,-218.077,102.715,-99.209
-131.961,-31.691,-199.12,32.73,-160.652,85.659,45.08,18.266,-88.363,-16.338,188.86,-104.357,-184.47,28.982,-38.02,-200.384,93.319,-184.97
-126.212,-72.994,-198.478,22.354,-119.786,61.473,42.394,-5.088,-77.318,-4.682,196.83,-81.222,-152.432,19.827,20.175,-245.25,91.237,-114.924
-141.272,14.758,-200.39,49.051,-166.862,101.769,52.529,36.09,-84.949,-38.148,198.735,-101.601,-146.404,24.155,-41.479,-217.134,98.972,-113.882
-134.922,-25.412,-200.036,80.69,-130.051,72.787,34.008,14.413,-90.663,60.308,205.928,-34.982,-182.323,23.43,-58.716,-231.506,98.109,-143.835
-135.864,-34.96,-198.455,65.916,-129.501,72.991,33.886,27.212,-84.777,47.095,204.018,-50.518,-153.34,25.393,-13.203,-227.843,100.314,-108.767
-155.187,-33.784,-200.299,76.109,-192.336,70.696,45.977,7.281,-82.195,-12.205,205.462,-164.56,-155.355,29.349,33.086,-189.504,85.603,-130.059
-112.441,-87.945,-200.043,66.254,-115.553,72.041,54.525,0.49,-82.612,41.832,201.804,-102.308,-162.71,28.957,-50.541,-202.96,85.986,-125.945
-111.69,-92.22,-199.948,106.645,-157.553,86.978,44.36,39.816,-84.403,2.342,187.733,-65.469,-162.554,30.619,12.112,-221.351,80.115,-147.305
-124.872,-70.897,-199.424,58.571,-175.672,68.469,70.322,13.685,-83.391,-38.229,192.026,-146.478,-164.287,22.123,-80.109,-171.151,86.491,-112.574
-101.469,-50.65,-199.171,40.215,-141.187,77.287,25.377,22.089,-85.967,-9.917,185.908,-123.917,-166.944,40.699,-43.568,-187.479,100.152,-95.597
-146.389,-31.448,-200.534,149.84,-155.856,69.924,53.481,21.619,-83.221,-6.235,191.534,-127.857,-171.116,35.569,-14.373,-203.776,94.44,-99.84
-125.143,-85.211,-200.877,44.501,-177.77,69.78,49.081,18.32,-84.227,-88.694,205.669,-177.041,-155.885,18.282,-58.727,-146.59,105.411,-85.244
-118.103,-19.83,-199.676,83.501,-144.635,51.249,46.448,6.378,-89.403,-5.525,201.143,-87.318,-148.012,31.433,-41.493,-170.154,93.414,-102.388
-131.442,-8.549,-199.556,-0.947,-209.255,77.415,34.739,6.086,-85.055,39.219,184.824,-81.597,-158.586,35.169,-71.987,-179.103,85.343,-175.504
-113.634,-40.382,-199.641,53.096,-106.397,76.011,59.647,9.91,-88.175,-16.564,192.834,-103.193,-182.208,29.099,-26.719,-220.084,84.328,-107.116
-128.392,-0.871,-199.982,132.029,-119.815,80.349,41.743,25.929,-86.826,56.52,181.751,-77.639,-156.355,37.425,4.403,-170.592,88.786,-173.584
-118.265,-65.94,-199.515,59.174,-169.506,49.562,52.723,30.975,-84.383,17.132,183.105,-113.026,-166.24,21.716,14.278,-192.742,92.194,-132.501
-137.024,-58.494,-198.8,97.284,-148.941,99.967,46.795,1.833,-88.345,39.6,182.967,-93.154,-174.605,27.126,-60.091,-147.105,100.101,-125.5
-108.272,19.491,-199.986,113.623,-141.981,89.373,37.768,37.295,-93.694,-17.101,180.239,-85.688,-159.277,33.581,21.817,-223.724,103.157,-123.566
-111.151,-40.48,-199.987,120.821,-167.776,79.829,30.928,28.339,-85.295,45.183,209.889,-53.017,-152.72,32.41,-68.073,-166.961,90.68,-119.574
-140.671,-45.589,-199.927,86.153,-167.106,61.413,36.068,27.812,-86.022,-41.383,201.314,-84.486,-168.14,23.899,-36.416,-198.48,91.988,-139.312
-124.713,-15.213,-200.354,127.726,-177.748,84.989,37.04,39.34,-82.579,27.818,195.633,-71.369,-179.336,29.488,-48.381,-209.968,97.384,-131.483
-118.559,-59.101,-200.64,38.463,-192.879,74.591,54.722,14.828,-91.806,15.989,196.901,-113.763,-140.099,24.827,-69.047,-181.264,89.924,-125.791
-126.635,16.345,-199.447,72.684,-158.199,57.861,42.399,24.269,-83.096,3.968,211.998,-58.079,-163.704,26.738,-36.384,-205.092,100.709,-82.595
-119.391,-33.201,-199.472,128.409,-139.424,64.93,56.861,37.314,-77.58,36.957,195.985,-84.771,-150.557,24.198,-89.582,-198.412,92.71,-117.98
-123.044,-11.747,-198.364,10.445,-159.292,55.905,56.248,10.857,-89.101,-8.911,203.473,-86.682,-183.828,26.489,44.017,-203.917,97.376,-105.728
-123.025,-31.899,-198.413,47.251,-150.997,77.835,58.678,27.144,-80.22,-42.871,211.129,-35.426,-164.978,31.144,-41.163,-200.094,85.355,-121.019
-121.422,-82.331,-200.106,77.887,-158.371,89.076,44.319,48.997,-78.721,-42.908,197.437,-93.074,-160.798,27.007,39.601,-163.84,106.233,-119.519
-121.7,-84.176,-198.333,38.045,-168.871,75.904,48.697,16.126,-83.669,-47.265,200.214,-158.568,-176.278,26.502,-67.159,-184.121,89.416,-164.684
-144.277,-103.931,-199.292,11.685,-179.782,76.142,22.213,12.679,-82.778,9.993,198.742,-71.597,-145.24,26.129,2.942,-190.275,87.928,-130.117
-120.944,-6.29,-199.806,43.129,-160.706,81.102,42.836,5.389,-82.533,77.026,188.534,-93.915,-169.243,23.992,-43.112,-205.159,103.59,-117.69
-103.984,-42.119,-197.665,121.372,-123.747,54.896,41.722,25.534,-83.465,-33.626,181.941,-82.293,-163.72,34.981,13.371,-182.326,97.979,-65.654
-137.344,-74.164,-200.072,90.104,-156.126,96.127,30.411,-4.78,-89.415,-1.182,190.44,-84.661,-170.435,33.382,-78.974,-194.487,96.232,-74.713
-140.537,-42.811,-198.849,9.859,-162.165,62.236,48.436,14.282,-87.77,-37.342,193.984,-63.772,-155.211,27.673,2.752,-204.454,100.672,-90.868
-128.749,-5.587,-199.618,37.525,-122.919,94.147,37.169,36.872,-87.304,14.565,200.709,-68.803,-181.655,30.052,-10.97,-197.95,98.517,-143.842
-127.715,-45.492,-199.552,-0.038,-152.225,74.597,39.836,2.762,-78.001,-28.637,188.698,-97.576,-161.292,17.306,-49.449,-181.795,98.149,-64.595
-120.841,-22.659,-201.689,37.822,-156.553,90.235,27.879,1.315,-87.558,12.131,192.726,-19.001,-174.377,29.888,-33.349,-159.034,88.512,-115.612
-146.145,-34.728,-199.023,41.667,-170.383,87.76,63.577,23.037,-78.541,-65.722,204.945,-152.894,-169.948,21.639,13.125,-248.714,94.653,-102.48
-112.286,27.85,-199.516,75.934,-139.109,79.997,47.748,13.015,-87.19,-9.556,181.531,-86.282,-148.631,27.599,10.999,-216.695,101.562,-176.275
-132.477,-24.415,-199.624,76.575,-179.212,47.654,65.95,17.21,-83.76,-49.524,178.323,-105.729,-160.454,33.311,-50.211,-239.077,84.41,-199.577
-127.578,-3.174,-199.489,59.06,-141.25,91.045,46.352,-2.276,-77.838,30.36,186.094,-108.742,-171.844,33.658,-37.928,-181.813,97.221,-134.174
-140.528,-29.647,-200.445,47.832,-153.191,68.045,39.835,1.804,-84.166,-30.089,198.594,-65.611,-179.086,33.959,-23.148,-181.348,94.061,-102.571
-131.39,-5.222,-199.156,24.174,-131.681,67.182,36.046,1.195,-83.395,39.03,196.867,-60.013,-169.492,26.766,-1.183,-256.656,92.591,-101.204
-149.137,-45.651,-200.133,124.891,-153.345,87.573,36.749,34.178,-77.758,3.599,213.847,-99.643,-161.373,30.605,-10.19,-234.188,86.204,-184.908
-123.717,-11.624,-198.174,92.076,-157.807,72.37,50.6,6.475,-76.229,-24.283,194.593,-102.087,-139.213,26.595,-64.748,-195.477,86.025,-113.173
-136.789,-19.901,-200.188,54.103,-152.477,74.862,46.186,-4.498,-81.161,-2.035,203.295,-75.054,-165.737,37.167,-66.83,-208.643,84.602,-74.85
-155.623,-129.456,-198.672,43.288,-185.953,62.868,43.841,1.678,-76.6,-15.752,216.951,-130.953,-150.311,15.767,-27.046,-227.114,89.21,-138.351
-129.892,8.161,-199.168,59.841,-161.609,95.521,52.41,15.493,-84.88,2.747,184.09,-59.213,-158.896,28.312,-85.639,-229.798,96.913,-113.137
-127.586,-12.928,-198.731,61.15,-154.194,59.139,36.397,40.551,-88.523,-44.784,216.374,-129.897,-169.925,26.78,-95.698,-178.142,90.849,-105.876
-136.709,-0.804,-198.726,4.361,-158.199,85.587,29.167,2.806,-89.388,-21.954,201.239,-136.554,-161.055,13.852,-60.478,-210.786,90.593,-61.974
-127.948,-10.781,-198.358,41.178,-188.901,64.265,57.129,23.533,-78.049,6.728,189.543,-114.102,-160.739,20.228,-27.417,-188.259,94.812,-102.869
-125.612,-29.695,-198.73,19.846,-169.786,71.934,49.903,21.971,-89.273,-49.834,196.035,-93.298,-162.927,35.026,-53.536,-239.077,92.458,-123.523
-116.777,-13.737,-199.284,-2.315,-107.457,101.252,44.883,-13.258,-86.202,20.119,183.108,-96.937,-167.749,28.889,-26.718,-175.131,98.548,-121.537
-113.897,-43.98,-200.196,23.45,-130.107,61.806,31.059,-4.705,-87.909,-20.874,209.315,-116.053,-142.54,26.152,-3.056,-221.685,86.924,-99.849
-146.421,-60.077,-200.041,40.325,-100.845,77.797,23.45,-3.594,-80.023,21.582,203.072,-135.668,-155.23,28.871,-79.188,-232.811,92.108,-153.408
-133.141,-6.686,-199.888,6.35,-148.121,87.401,31.231,5.886,-78.679,31.622,199.504,-80.736,-164.704,27.659,35.493,-209.54,83.498,-87.145
-113.948,-23.729,-200.707,76.976,-163.332,60.221,50.257,-11.911,-84.852,31.132,196.549,-94.637,-172.138,31.998,-33.635,-206.695,87.919,-97.302
-146.753,-53.283,-200.034,28.731,-135.274,81.816,44.558,33.426,-91.355,58.574,176.041,-75.499,-170.813,27.719,-2.157,-210.256,94.367,-137.037
-138.818,4.58,-198.702,36.181,-132.983,61.492,48.639,3.722,-80.658,-20.777,214.29,-131.423,-169.196,33.705,-3.919,-209.469,89.319,-102.219
-109.754,9.687,-201.266,59.48,-166.14,92.771,46.099,24.415,-78.206,30.413,189.344,-58.463,-151.725,33.561,7.991,-166.521,89.591,-117.31
-144.75,-54.384,-200.266,33.911,-140.262,81.193,52.441,4.236,-89.148,35.484,179.137,-54.599,-155.943,16.502,-50.13,-202.633,89.96,-131.653
-94.897,-28.741,-199.361,52.857,-139.064,87.896,45.027,11.536,-79.0,-25.764,176.124,-72.028,-162.713,33.032,12.794,-182.795,83.191,-158.074
-145.141,19.064,-200.023,95.701,-161.245,67.801,46.03,-10.257,-74.738,-2.076,207.577,-93.739,-183.138,15.134,-92.626,-196.189,107.435,-141.118
-125.282,-17.838,-198.46,42.037,-177.397,63.987,47.719,14.723,-83.375,-23.326,193.771,-93.299,-149.631,22.636,-58.178,-150.009,94.217,-159.596
-125.004,11.97,-197.738,44.034,-141.187,49.459,41.324,16.319,-82.254,26.6,206.683,-126.894,-189.649,23.811,-20.524,-191.589,86.309,-104.934
-150.502,-38.045,-198.985,98.921,-143.182,58.859,54.342,29.893,-75.52,-14.924,203.348,-86.816,-162.771,17.958,-11.44,-224.518,82.269,-116.563
-144.97,-16.637,-200.237,84.243,-152.185,77.206,43.512,21.923,-80.295,-42.903,204.643,-18.878,-180.065,38.026,1.457,-174.113,95.747,-134.107
-116.635,-51.916,-199.929,9.593,-146.8,74.522,45.354,11.776,-83.39,8.35,195.489,-83.657,-182.85,31.21,12.678,-181.922,93.125,-108.048
-133.583,-16.98,-199.012,8.106,-170.608,60.817,36.7,36.567,-93.37,23.013,194.177,-83.917,-150.118,24.192,-48.067,-207.798,92.805,-108.92
-120.132,26.517,-198.677,22.824,-164.769,71.711,48.355,28.553,-79.538,19.189,209.23,-122.201,-161.619,41.98,-60.266,-188.499,92.308,-113.496
-115.989,-10.859,-199.14,34.547,-127.471,51.622,52.781,-12.094,-92.519,-15.208,205.051,-49.397,-156.608,35.955,26.402,-178.582,85.87,-73.772
-114.096,-25.107,-199.744,72.021,-159.408,68.293,76.47,-6.839,-89.227,-70.116,212.069,-121.229,-177.52,39.273,-23.592,-215.679,98.582,-168.251
-131.523,-1.504,-199.283,47.59,-142.786,58.801,61.166,17.371,-88.479,6.725,217.573,-121.508,-179.211,31.072,-80.454,-200.378,100.426,-118.533
-134.818,-6.301,-199.366,11.595,-127.544,87.666,30.657,1.279,-88.898,0.631,195.777,-44.901,-169.024,24.744,-94.243,-182.125,87.963,-149.965
-132.241,-23.754,-201.676,45.07,-151.217,86.457,32.965,31.444,-84.519,-49.086,183.799,-66.368,-169.633,25.214,-39.209,-157.962,93.707,-111.384
-129.614,-33.328,-200.062,61.2,-165.26,64.137,46.104,5.683,-81.7,-11.21,196.088,-100.238,-175.386,28.318,-46.69,-224.323,91.355,-180.464
-133.968,24.069,-197.55,75.002,-143.55,49.771,46.35,22.88,-81.716,27.886,181.233,-107.701,-156.617,26.159,0.597,-230.27,87.816,-96.718
-146.224,-55.819,-199.662,19.656,-127.022,70.787,29.014,16.355,-86.439,-19.671,179.031,-70.886,-168.095,31.765,23.023,-207.486,87.525,-76.692
-112.743,24.735,-199.954,14.402,-158.258,50.681,51.853,-4.3,-77.578,-0.536,195.425,-71.392,-188.228,28.525,3.685,-197.811,100.649,-131.078
-142.33,-7.938,-197.912,91.261,-140.373,100.524,39.293,22.602,-82.403,-35.982,198.652,-108.833,-165.876,18.71,-32.481,-197.019,94.918,-114.629
-139.936,15.9,-200.604,36.428,-189.128,67.583,51.236,13.915,-80.978,21.794,204.037,-5.687,-166.991,30.899,-34.839,-233.498,90.339,-84.055
-142.842,8.129,-199.452,80.443,-153.056,79.56,40.575,14.779,-81.378,-14.243,199.344,-8.975,-162.434,30.283,-28.847,-204.361,86.319,-84.245
-127.89,-24.708,-198.803,53.434,-129.706,57.823,53.883,25.798,-86.946,23.988,203.862,-98.238,-170.002,25.432,-76.754,-169.844,88.161,-144.934
-132.749,-13.971,-197.586,95.919,-128.311,60.834,47.002,31.543,-80.343,45.878,193.263,-122.398,-166.897,34.619,-79.155,-243.936,93.647,-50.744
-123.349,-23.267,-199.652,51.548,-109.642,94.251,39.713,34.037,-79.694,-2.13,185.812,-110.503,-134.392,18.932,4.537,-218.961,91.076,-98.272
-122.314,-61.028,-199.851,102.356,-185.419,73.737,49.805,25.926,-90.799,35.632,211.123,-98.664,-167.095,31.261,-51.59,-169.335,99.313,-89.259
-119.704,26.741,-198.006,59.997,-143.603,80.52,52.506,6.612,-80.699,-23.393,192.267,4.992,-174.565,19.769,-57.742,-221.932,95.857,-116.78
-125.538,-1.067,-199.025,64.625,-143.903,79.788,49.721,18.352,-90.548,-4.927,183.516,-94.148,-153.643,27.797,-18.564,-214.19,88.701,-140.959
-132.043,-20.763,-199.087,92.834,-148.551,72.849,26.224,5.877,-87.834,41.995,206.751,-60.095,-164.388,30.367,-17.063,-199.044,99.905,-99.686
-145.095,25.945,-198.147,28.412,-160.548,64.741,43.542,33.08,-76.746,13.672,182.185,-60.739,-143.013,32.412,-8.211,-213.271,97.682,-128.141
-137.112,-48.254,-200.614,99.11,-128.497,81.162,37.667,23.246,-83.366,-17.889,176.577,-47.563,-175.017,20.314,-9.289,-193.974,94.452,-137.72
-117.701,-0.183,-198.94,73.459,-171.988,93.046,43.882,-5.692,-86.412,50.957,203.041,-37.691,-150.86,27.304,-101.591,-222.466,95.459,-157.286
-137.901,-57.124,-198.996,39.206,-170.432,92.146,36.248,13.855,-83.874,-35.685,206.693,-86.267,-174.914,39.178,-63.446,-187.021,94.977,-126.732
-139.797,-9.72,-199.852,78.637,-140.139,72.924,53.752,28.187,-87.147,15.451,204.766,-67.563,-167.702,23.643,-73.122,-236.42,78.957,-102.502
-114.174,21.211,-199.93,48.232,-120.873,57.128,39.498,24.899,-87.05,7.27,191.68,-172.452,-158.067,27.793,-20.37,-231.558,93.266,-101.363
-149.275,-45.769,-199.922,16.409,-198.07,58.665,34.541,44.832,-91.242,13.551,179.154,-78.571,-165.763,29.378,-70.157,-223.893,90.966,-73.063
-122.482,-17.076,-200.252,79.514,-142.133,72.387,42.022,7.525,-82.267,44.559,196.532,-142.813,-190.876,24.933,-47.359,-203.897,94.891,-105.91
-122.311,-7.023,-199.442,84.371,-157.212,47.267,50.139,49.95,-86.481,-42.661,198.008,-73.417,-168.355,21.765,-45.169,-174.457,83.644,-76.959
-114.827,-17.364,-198.733,64.03,-172.293,64.024,53.308,23.078,-83.404,-47.37,181.195,-175.672,-176.8,25.108,2.486,-208.938,94.605,-96.928
-133.194,2.109,-199.211,-13.246,-144.817,81.319,40.863,10.918,-80.943,-4.122,177.149,-31.977,-178.739,25.519,-32.875,-182.534,87.479,-131.208
-144.083,60.62,-198.376,86.458,-161.779,73.697,26.619,20.409,-83.061,5.154,178.564,-64.479,-166.299,31.721,8.644,-205.724,93.224,-148.476
-117.503,-25.553,-200.155,49.679,-169.588,74.229,51.947,-9.734,-78.172,-18.838,211.96,-78.699,-153.386,29.622,-60.425,-208.194,93.314,-117.305
-140.373,3.705,-199.323,58.114,-171.012,68.247,20.949,13.361,-73.813,-19.681,199.341,13.119,-181.326,20.729,-24.127,-183.809,99.873,-132.688
-140.071,7.239,-199.453,52.212,-172.429,70.709,50.06,23.762,-83.204,24.46,195.84,-137.278,-169.392,38.218,-45.52,-226.952,87.25,-150.789
-122.547,-47.934,-200.77,19.585,-153.508,63.384,36.073,29.751,-77.774,18.702,196.471,-100.602,-147.96,15.151,1.973,-228.108,106.951,-113.428
-134.986,-17.027,-199.365,14.377,-159.562,67.528,36.968,14.433,-91.442,-42.76,185.252,-63.464,-152.553,24.064,-13.259,-165.738,89.019,-176.293
-139.425,-87.885,-199.004,36.87,-155.866,68.92,32.092,23.842,-96.67,-43.804,202.097,-36.426,-181.915,33.951,17.609,-218.251,93.004,-87.247
-135.314,-41.943,-198.742,87.444,-132.174,64.956,45.769,6.774,-87.87,-31.602,183.434,-90.588,-155.137,19.856,0.249,-213.017,95.708,-112.29
-133.735,-27.453,-200.743,89.14,-146.85,80.225,54.415,11.316,-88.215,-25.258,186.355,-112.81,-157.125,52.815,-15.416,-244.629,87.565,-145.164
-142.154,-8.109,-198.97,31.886,-125.267,73.726,39.056,23.08,-81.307,-8.517,186.312,-61.534,-150.576,24.846,-1.183,-225.838,84.085,-113.949
-123.128,-60.384,-198.558,45.265,-174.421,86.701,35.903,28.183,-87.617,42.427,198.827,-92.9,-175.713,25.442,-30.854,-191.398,94.849,-158.063
